"","year","month","est","taxa","count"
"4243",2015,12,1,"Phacus",1
"4244",2015,12,1,"Plantotrix",8
"4245",2015,12,1,"Planctolyngbya sp",0
"4246",2015,12,1,"Pseudo Anabaena",0
"4247",2015,12,1,"Raphidiopsis",17
"4248",2015,12,1,"Rivularia",0
"4249",2015,12,1,"Scenedesmus acuminatus",0
"4250",2015,12,1,"Scenedesmus cuadricauda",0
"4251",2015,12,1,"Scenedesmus dimorphus",0
"4252",2015,12,1,"Selenastrum",1
"4253",2015,12,1,"Snowella",0
"4254",2015,12,1,"Surirella",0
"4255",2015,12,1,"Staurastrum",0
"4256",2015,12,1,"Stephanodiscus",0
"4257",2015,12,1,"Synechoccocus",0
"4258",2015,12,1,"Tetrastrum",0
"4259",2015,12,1,"Treubaria",0
"4260",2015,12,1,"Woronichinia",1
"4261",2015,12,2,"Anacystis",0
"4262",2015,12,2,"Ankistrodesmus",9
"4263",2015,12,2,"Ankistrodesmus falcatus",4
"4264",2015,12,2,"Aphanizomenon",2
"4265",2015,12,2,"Aphanocapsa",0
"4266",2015,12,2,"Arthrospira",0
"4267",2015,12,2,"Aulacoseira",3
"4268",2015,12,2,"Botryococcus",0
"4269",2015,12,2,"Ceratium",0
"4270",2015,12,2,"Cyclotella",0
"4271",2015,12,2,"Cilindrospermopsis",93
"4272",2015,12,2,"Cilindrospermun",0
"4273",2015,12,2,"Cimbela",0
"4274",2015,12,2,"Chlorella",0
"4275",2015,12,2,"Closterium",0
"4276",2015,12,2,"Coelastrum",0
"4277",2015,12,2,"Coelosphaerium",0
"4278",2015,12,2,"Chroococcus",0
"4279",2015,12,2,"Coscinodiscus",0
"4280",2015,12,2,"Crucigenia tetrapoda",0
"4281",2015,12,2,"Crucigenia irregularis",0
"4282",2015,12,2,"Dyctiosphaerium",0
"4283",2015,12,2,"Eudorina",0
"4284",2015,12,2,"Euglena",0
"4285",2015,12,2,"Gloeopcapsa",0
"4286",2015,12,2,"Gomphosphaeria lacustris",0
"4287",2015,12,2,"Golenkinia",0
"4288",2015,12,2,"Fragilaria capuchina",3
"4289",2015,12,2,"Kirchneirella",3
"4290",2015,12,2,"Leptolyngbya",15
"4291",2015,12,2,"Leponcinclis",0
"4292",2015,12,2,"Lyngbya lagerhemii",0
"4293",2015,12,2,"Merismopedia",12
"4294",2015,12,2,"Micractinium",0
"4295",2015,12,2,"Microcystis sp",2
"4296",2015,12,2,"Monoraphydium tortilé",7
"4297",2015,12,2,"Monoraphydium griffithi",0
"4298",2015,12,2,"Navicula",2
"4299",2015,12,2,"Nitzchia",0
"4300",2015,12,2,"Oscillatoria",0
"4301",2015,12,2,"Pandorina",0
"4302",2015,12,2,"Pachycladella",0
"4303",2015,12,2,"Phacus",0
"4304",2015,12,2,"Plantotrix",14
"4305",2015,12,2,"Planctolyngbya sp",2
"4306",2015,12,2,"Pseudo Anabaena",0
"4307",2015,12,2,"Raphidiopsis",3
"4308",2015,12,2,"Rivularia",0
"4309",2015,12,2,"Scenedesmus acuminatus",6
"4310",2015,12,2,"Scenedesmus cuadricauda",0
"4311",2015,12,2,"Scenedesmus dimorphus",0
"4312",2015,12,2,"Selenastrum",3
"4313",2015,12,2,"Snowella",0
"4314",2015,12,2,"Surirella",0
"4315",2015,12,2,"Staurastrum",0
"4316",2015,12,2,"Stephanodiscus",0
"4317",2015,12,2,"Synechoccocus",11
"4318",2015,12,2,"Tetrastrum",0
"4319",2015,12,2,"Treubaria",0
"4320",2015,12,2,"Woronichinia",0
"4321",2015,12,3,"Anacystis",0
"4322",2015,12,3,"Ankistrodesmus",3
"4323",2015,12,3,"Ankistrodesmus falcatus",1
"4324",2015,12,3,"Aphanizomenon",0
"4325",2015,12,3,"Aphanocapsa",0
"4326",2015,12,3,"Arthrospira",0
"4327",2015,12,3,"Aulacoseira",1
"4328",2015,12,3,"Botryococcus",0
"4329",2015,12,3,"Ceratium",0
"4330",2015,12,3,"Cyclotella",0
"4331",2015,12,3,"Cilindrospermopsis",325
"4332",2015,12,3,"Cilindrospermun",0
"4333",2015,12,3,"Cimbela",0
"4334",2015,12,3,"Chlorella",11
"4335",2015,12,3,"Closterium",0
"4336",2015,12,3,"Coelastrum",4
"4337",2015,12,3,"Coelosphaerium",0
"4338",2015,12,3,"Chroococcus",0
"4339",2015,12,3,"Coscinodiscus",0
"4340",2015,12,3,"Crucigenia tetrapoda",0
"4341",2015,12,3,"Crucigenia irregularis",0
"4342",2015,12,3,"Dyctiosphaerium",0
"4343",2015,12,3,"Eudorina",3
"4344",2015,12,3,"Euglena",0
"4345",2015,12,3,"Gloeopcapsa",0
"4346",2015,12,3,"Gomphosphaeria lacustris",0
"4347",2015,12,3,"Golenkinia",0
"4348",2015,12,3,"Fragilaria capuchina",0
"4349",2015,12,3,"Kirchneirella",0
"4350",2015,12,3,"Leptolyngbya",0
"4351",2015,12,3,"Leponcinclis",0
"4352",2015,12,3,"Lyngbya lagerhemii",0
"4353",2015,12,3,"Merismopedia",12
"4354",2015,12,3,"Micractinium",0
"4355",2015,12,3,"Microcystis sp",0
"4356",2015,12,3,"Monoraphydium tortilé",1
"4357",2015,12,3,"Monoraphydium griffithi",27
"4358",2015,12,3,"Navicula",0
"4359",2015,12,3,"Nitzchia",0
"4360",2015,12,3,"Oscillatoria",3
"4361",2015,12,3,"Pandorina",0
"4362",2015,12,3,"Pachycladella",0
"4363",2015,12,3,"Phacus",0
"4364",2015,12,3,"Plantotrix",6
"4365",2015,12,3,"Planctolyngbya sp",0
"4366",2015,12,3,"Pseudo Anabaena",0
"4367",2015,12,3,"Raphidiopsis",21
"4368",2015,12,3,"Rivularia",0
"4369",2015,12,3,"Scenedesmus acuminatus",2
"4370",2015,12,3,"Scenedesmus cuadricauda",0
"4371",2015,12,3,"Scenedesmus dimorphus",0
"4372",2015,12,3,"Selenastrum",0
"4373",2015,12,3,"Snowella",0
"4374",2015,12,3,"Surirella",0
"4375",2015,12,3,"Staurastrum",0
"4376",2015,12,3,"Stephanodiscus",0
"4377",2015,12,3,"Synechoccocus",0
"4378",2015,12,3,"Tetrastrum",0
"4379",2015,12,3,"Treubaria",0
"4380",2015,12,3,"Woronichinia",0
"4381",2015,12,4,"Anacystis",0
"4382",2015,12,4,"Ankistrodesmus",4
"4383",2015,12,4,"Ankistrodesmus falcatus",0
"4384",2015,12,4,"Aphanizomenon",0
"4385",2015,12,4,"Aphanocapsa",0
"4386",2015,12,4,"Arthrospira",0
"4387",2015,12,4,"Aulacoseira",0
"4388",2015,12,4,"Botryococcus",0
"4389",2015,12,4,"Ceratium",0
"4390",2015,12,4,"Cyclotella",1
"4391",2015,12,4,"Cilindrospermopsis",137
"4392",2015,12,4,"Cilindrospermun",0
"4393",2015,12,4,"Cimbela",0
"4394",2015,12,4,"Chlorella",6
"4395",2015,12,4,"Closterium",0
"4396",2015,12,4,"Coelastrum",3
"4397",2015,12,4,"Coelosphaerium",0
"4398",2015,12,4,"Chroococcus",0
"4399",2015,12,4,"Coscinodiscus",0
"4400",2015,12,4,"Crucigenia tetrapoda",0
"4401",2015,12,4,"Crucigenia irregularis",0
"4402",2015,12,4,"Dyctiosphaerium",0
"4403",2015,12,4,"Eudorina",2
"4404",2015,12,4,"Euglena",0
"4405",2015,12,4,"Gloeopcapsa",0
"4406",2015,12,4,"Gomphosphaeria lacustris",0
"4407",2015,12,4,"Golenkinia",0
"4408",2015,12,4,"Fragilaria capuchina",0
"4409",2015,12,4,"Kirchneirella",0
"4410",2015,12,4,"Leptolyngbya",0
"4411",2015,12,4,"Leponcinclis",0
"4412",2015,12,4,"Lyngbya lagerhemii",0
"4413",2015,12,4,"Merismopedia",3
"4414",2015,12,4,"Micractinium",0
"4415",2015,12,4,"Microcystis sp",0
"4416",2015,12,4,"Monoraphydium tortilé",3
"4417",2015,12,4,"Monoraphydium griffithi",18
"4418",2015,12,4,"Navicula",0
"4419",2015,12,4,"Nitzchia",0
"4420",2015,12,4,"Oscillatoria",1
"4421",2015,12,4,"Pandorina",0
"4422",2015,12,4,"Pachycladella",0
"4423",2015,12,4,"Phacus",0
"4424",2015,12,4,"Plantotrix",2
"4425",2015,12,4,"Planctolyngbya sp",1
"4426",2015,12,4,"Pseudo Anabaena",0
"4427",2015,12,4,"Raphidiopsis",5
"4428",2015,12,4,"Rivularia",0
"4429",2015,12,4,"Scenedesmus acuminatus",0
"4430",2015,12,4,"Scenedesmus cuadricauda",0
"4431",2015,12,4,"Scenedesmus dimorphus",0
"4432",2015,12,4,"Selenastrum",2
"4433",2015,12,4,"Snowella",0
"4434",2015,12,4,"Surirella",0
"4435",2015,12,4,"Staurastrum",0
"4436",2015,12,4,"Stephanodiscus",0
"4437",2015,12,4,"Synechoccocus",1
"4438",2015,12,4,"Tetrastrum",0
"4439",2015,12,4,"Treubaria",0
"4440",2015,12,4,"Woronichinia",0
"4441",2015,12,5,"Anacystis",0
"4442",2015,12,5,"Ankistrodesmus",2
"4443",2015,12,5,"Ankistrodesmus falcatus",0
"4444",2015,12,5,"Aphanizomenon",0
"4445",2015,12,5,"Aphanocapsa",0
"4446",2015,12,5,"Arthrospira",0
"4447",2015,12,5,"Aulacoseira",0
"4448",2015,12,5,"Botryococcus",0
"4449",2015,12,5,"Ceratium",0
"4450",2015,12,5,"Cyclotella",0
"4451",2015,12,5,"Cilindrospermopsis",145
"4452",2015,12,5,"Cilindrospermun",0
"4453",2015,12,5,"Cimbela",0
"4454",2015,12,5,"Chlorella",3
"4455",2015,12,5,"Closterium",0
"4456",2015,12,5,"Coelastrum",0
"4457",2015,12,5,"Coelosphaerium",0
"4458",2015,12,5,"Chroococcus",0
"4459",2015,12,5,"Coscinodiscus",0
"4460",2015,12,5,"Crucigenia tetrapoda",0
"4461",2015,12,5,"Crucigenia irregularis",0
"4462",2015,12,5,"Dyctiosphaerium",0
"4463",2015,12,5,"Eudorina",2
"4464",2015,12,5,"Euglena",0
"4465",2015,12,5,"Gloeopcapsa",0
"4466",2015,12,5,"Gomphosphaeria lacustris",0
"4467",2015,12,5,"Golenkinia",0
"4468",2015,12,5,"Fragilaria capuchina",0
"4469",2015,12,5,"Kirchneirella",0
"4470",2015,12,5,"Leptolyngbya",0
"4471",2015,12,5,"Leponcinclis",0
"4472",2015,12,5,"Lyngbya lagerhemii",0
"4473",2015,12,5,"Merismopedia",4
"4474",2015,12,5,"Micractinium",0
"4475",2015,12,5,"Microcystis sp",0
"4476",2015,12,5,"Monoraphydium tortilé",0
"4477",2015,12,5,"Monoraphydium griffithi",0
"4478",2015,12,5,"Navicula",0
"4479",2015,12,5,"Nitzchia",0
"4480",2015,12,5,"Oscillatoria",4
"4481",2015,12,5,"Pandorina",0
"4482",2015,12,5,"Pachycladella",0
"4483",2015,12,5,"Phacus",0
"4484",2015,12,5,"Plantotrix",3
"4485",2015,12,5,"Planctolyngbya sp",0
"4486",2015,12,5,"Pseudo Anabaena",0
"4487",2015,12,5,"Raphidiopsis",11
"4488",2015,12,5,"Rivularia",0
"4489",2015,12,5,"Scenedesmus acuminatus",0
"4490",2015,12,5,"Scenedesmus cuadricauda",0
"4491",2015,12,5,"Scenedesmus dimorphus",0
"4492",2015,12,5,"Selenastrum",0
"4493",2015,12,5,"Snowella",0
"4494",2015,12,5,"Surirella",0
"4495",2015,12,5,"Staurastrum",0
"4496",2015,12,5,"Stephanodiscus",0
"4497",2015,12,5,"Synechoccocus",2
"4498",2015,12,5,"Tetrastrum",0
"4499",2015,12,5,"Treubaria",0
"4500",2015,12,5,"Woronichinia",1
"4501",2016,1,1,"Anacystis",0
"4502",2016,1,1,"Ankistrodesmus",3
"4503",2016,1,1,"Ankistrodesmus falcatus",0
"4504",2016,1,1,"Aphanizomenon",0
"4505",2016,1,1,"Aphanocapsa",0
"4506",2016,1,1,"Arthrospira",0
"4507",2016,1,1,"Aulacoseira",0
"4508",2016,1,1,"Botryococcus",0
"4509",2016,1,1,"Ceratium",0
"4510",2016,1,1,"Cyclotella",0
"4511",2016,1,1,"Cilindrospermopsis",46
"4512",2016,1,1,"Cilindrospermun",0
"4513",2016,1,1,"Cimbela",0
"4514",2016,1,1,"Chlorella",2
"4515",2016,1,1,"Closterium",0
"4516",2016,1,1,"Coelastrum",0
"4517",2016,1,1,"Coelosphaerium",0
"4518",2016,1,1,"Chroococcus",0
"4519",2016,1,1,"Coscinodiscus",0
"4520",2016,1,1,"Crucigenia tetrapoda",0
"4521",2016,1,1,"Crucigenia irregularis",0
"4522",2016,1,1,"Dyctiosphaerium",0
"4523",2016,1,1,"Eudorina",0
"4524",2016,1,1,"Euglena",0
"4525",2016,1,1,"Gloeopcapsa",0
"4526",2016,1,1,"Gomphosphaeria lacustris",0
"4527",2016,1,1,"Golenkinia",0
"4528",2016,1,1,"Fragilaria capuchina",0
"4529",2016,1,1,"Kirchneirella",0
"4530",2016,1,1,"Leptolyngbya",0
"4531",2016,1,1,"Leponcinclis",0
"4532",2016,1,1,"Lyngbya lagerhemii",0
"4533",2016,1,1,"Merismopedia",4
"4534",2016,1,1,"Micractinium",0
"4535",2016,1,1,"Microcystis sp",0
"4536",2016,1,1,"Monoraphydium tortilé",2
"4537",2016,1,1,"Monoraphydium griffithi",0
"4538",2016,1,1,"Navicula",0
"4539",2016,1,1,"Nitzchia",0
"4540",2016,1,1,"Oscillatoria",0
"4541",2016,1,1,"Pandorina",0
"4542",2016,1,1,"Pachycladella",0
"4543",2016,1,1,"Phacus",0
"4544",2016,1,1,"Plantotrix",1
"4545",2016,1,1,"Planctolyngbya sp",0
"4546",2016,1,1,"Pseudo Anabaena",0
"4547",2016,1,1,"Raphidiopsis",5
"4548",2016,1,1,"Rivularia",0
"4549",2016,1,1,"Scenedesmus acuminatus",2
"4550",2016,1,1,"Scenedesmus cuadricauda",1
"4551",2016,1,1,"Scenedesmus dimorphus",0
"4552",2016,1,1,"Selenastrum",1
"4553",2016,1,1,"Snowella",0
"4554",2016,1,1,"Surirella",0
"4555",2016,1,1,"Staurastrum",0
"4556",2016,1,1,"Stephanodiscus",0
"4557",2016,1,1,"Synechoccocus",2
"4558",2016,1,1,"Tetrastrum",0
"4559",2016,1,1,"Treubaria",0
"4560",2016,1,1,"Woronichinia",0
"4561",2016,1,2,"Anacystis",0
"4562",2016,1,2,"Ankistrodesmus",6
"4563",2016,1,2,"Ankistrodesmus falcatus",0
"4564",2016,1,2,"Aphanizomenon",0
"4565",2016,1,2,"Aphanocapsa",0
"4566",2016,1,2,"Arthrospira",0
"4567",2016,1,2,"Aulacoseira",0
"4568",2016,1,2,"Botryococcus",0
"4569",2016,1,2,"Ceratium",0
"4570",2016,1,2,"Cyclotella",0
"4571",2016,1,2,"Cilindrospermopsis",194
"4572",2016,1,2,"Cilindrospermun",0
"4573",2016,1,2,"Cimbela",0
"4574",2016,1,2,"Chlorella",0
"4575",2016,1,2,"Closterium",0
"4576",2016,1,2,"Coelastrum",0
"4577",2016,1,2,"Coelosphaerium",0
"4578",2016,1,2,"Chroococcus",0
"4579",2016,1,2,"Coscinodiscus",0
"4580",2016,1,2,"Crucigenia tetrapoda",0
"4581",2016,1,2,"Crucigenia irregularis",0
"4582",2016,1,2,"Dyctiosphaerium",0
"4583",2016,1,2,"Eudorina",0
"4584",2016,1,2,"Euglena",0
"4585",2016,1,2,"Gloeopcapsa",0
"4586",2016,1,2,"Gomphosphaeria lacustris",0
"4587",2016,1,2,"Golenkinia",0
"4588",2016,1,2,"Fragilaria capuchina",0
"4589",2016,1,2,"Kirchneirella",1
"4590",2016,1,2,"Leptolyngbya",46
"4591",2016,1,2,"Leponcinclis",0
"4592",2016,1,2,"Lyngbya lagerhemii",0
"4593",2016,1,2,"Merismopedia",13
"4594",2016,1,2,"Micractinium",0
"4595",2016,1,2,"Microcystis sp",0
"4596",2016,1,2,"Monoraphydium tortilé",0
"4597",2016,1,2,"Monoraphydium griffithi",0
"4598",2016,1,2,"Navicula",0
"4599",2016,1,2,"Nitzchia",0
"4600",2016,1,2,"Oscillatoria",0
"4601",2016,1,2,"Pandorina",0
"4602",2016,1,2,"Pachycladella",0
"4603",2016,1,2,"Phacus",0
"4604",2016,1,2,"Plantotrix",5
"4605",2016,1,2,"Planctolyngbya sp",0
"4606",2016,1,2,"Pseudo Anabaena",0
"4607",2016,1,2,"Raphidiopsis",2
"4608",2016,1,2,"Rivularia",0
"4609",2016,1,2,"Scenedesmus acuminatus",3
"4610",2016,1,2,"Scenedesmus cuadricauda",0
"4611",2016,1,2,"Scenedesmus dimorphus",0
"4612",2016,1,2,"Selenastrum",0
"4613",2016,1,2,"Snowella",0
"4614",2016,1,2,"Surirella",0
"4615",2016,1,2,"Staurastrum",0
"4616",2016,1,2,"Stephanodiscus",0
"4617",2016,1,2,"Synechoccocus",0
"4618",2016,1,2,"Tetrastrum",0
"4619",2016,1,2,"Treubaria",0
"4620",2016,1,2,"Woronichinia",0
"4621",2016,1,3,"Anacystis",0
"4622",2016,1,3,"Ankistrodesmus",4
"4623",2016,1,3,"Ankistrodesmus falcatus",0
"4624",2016,1,3,"Aphanizomenon",0
"4625",2016,1,3,"Aphanocapsa",0
"4626",2016,1,3,"Arthrospira",0
"4627",2016,1,3,"Aulacoseira",0
"4628",2016,1,3,"Botryococcus",0
"4629",2016,1,3,"Ceratium",0
"4630",2016,1,3,"Cyclotella",0
"4631",2016,1,3,"Cilindrospermopsis",48
"4632",2016,1,3,"Cilindrospermun",0
"4633",2016,1,3,"Cimbela",0
"4634",2016,1,3,"Chlorella",0
"4635",2016,1,3,"Closterium",0
"4636",2016,1,3,"Coelastrum",0
"4637",2016,1,3,"Coelosphaerium",0
"4638",2016,1,3,"Chroococcus",0
"4639",2016,1,3,"Coscinodiscus",0
"4640",2016,1,3,"Crucigenia tetrapoda",0
"4641",2016,1,3,"Crucigenia irregularis",0
"4642",2016,1,3,"Dyctiosphaerium",0
"4643",2016,1,3,"Eudorina",0
"4644",2016,1,3,"Euglena",0
"4645",2016,1,3,"Gloeopcapsa",0
"4646",2016,1,3,"Gomphosphaeria lacustris",0
"4647",2016,1,3,"Golenkinia",0
"4648",2016,1,3,"Fragilaria capuchina",0
"4649",2016,1,3,"Kirchneirella",0
"4650",2016,1,3,"Leptolyngbya",17
"4651",2016,1,3,"Leponcinclis",0
"4652",2016,1,3,"Lyngbya lagerhemii",0
"4653",2016,1,3,"Merismopedia",0
"4654",2016,1,3,"Micractinium",0
"4655",2016,1,3,"Microcystis sp",0
"4656",2016,1,3,"Monoraphydium tortilé",2
"4657",2016,1,3,"Monoraphydium griffithi",0
"4658",2016,1,3,"Navicula",0
"4659",2016,1,3,"Nitzchia",0
"4660",2016,1,3,"Oscillatoria",0
"4661",2016,1,3,"Pandorina",0
"4662",2016,1,3,"Pachycladella",0
"4663",2016,1,3,"Phacus",0
"4664",2016,1,3,"Plantotrix",3
"4665",2016,1,3,"Planctolyngbya sp",0
"4666",2016,1,3,"Pseudo Anabaena",0
"4667",2016,1,3,"Raphidiopsis",3
"4668",2016,1,3,"Rivularia",0
"4669",2016,1,3,"Scenedesmus acuminatus",2
"4670",2016,1,3,"Scenedesmus cuadricauda",0
"4671",2016,1,3,"Scenedesmus dimorphus",0
"4672",2016,1,3,"Selenastrum",0
"4673",2016,1,3,"Snowella",0
"4674",2016,1,3,"Surirella",0
"4675",2016,1,3,"Staurastrum",0
"4676",2016,1,3,"Stephanodiscus",0
"4677",2016,1,3,"Synechoccocus",0
"4678",2016,1,3,"Tetrastrum",0
"4679",2016,1,3,"Treubaria",0
"4680",2016,1,3,"Woronichinia",0
"4681",2016,1,4,"Anacystis",0
"4682",2016,1,4,"Ankistrodesmus",0
"4683",2016,1,4,"Ankistrodesmus falcatus",0
"4684",2016,1,4,"Aphanizomenon",0
"4685",2016,1,4,"Aphanocapsa",0
"4686",2016,1,4,"Arthrospira",0
"4687",2016,1,4,"Aulacoseira",0
"4688",2016,1,4,"Botryococcus",0
"4689",2016,1,4,"Ceratium",0
"4690",2016,1,4,"Cyclotella",0
"4691",2016,1,4,"Cilindrospermopsis",322
"4692",2016,1,4,"Cilindrospermun",0
"4693",2016,1,4,"Cimbela",0
"4694",2016,1,4,"Chlorella",0
"4695",2016,1,4,"Closterium",0
"4696",2016,1,4,"Coelastrum",0
"4697",2016,1,4,"Coelosphaerium",0
"4698",2016,1,4,"Chroococcus",0
"4699",2016,1,4,"Coscinodiscus",0
"4700",2016,1,4,"Crucigenia tetrapoda",0
"4701",2016,1,4,"Crucigenia irregularis",0
"4702",2016,1,4,"Dyctiosphaerium",0
"4703",2016,1,4,"Eudorina",0
"4704",2016,1,4,"Euglena",0
"4705",2016,1,4,"Gloeopcapsa",0
"4706",2016,1,4,"Gomphosphaeria lacustris",0
"4707",2016,1,4,"Golenkinia",0
"4708",2016,1,4,"Fragilaria capuchina",0
"4709",2016,1,4,"Kirchneirella",0
"4710",2016,1,4,"Leptolyngbya",37
"4711",2016,1,4,"Leponcinclis",0
"4712",2016,1,4,"Lyngbya lagerhemii",0
"4713",2016,1,4,"Merismopedia",1
"4714",2016,1,4,"Micractinium",0
"4715",2016,1,4,"Microcystis sp",0
"4716",2016,1,4,"Monoraphydium tortilé",0
"4717",2016,1,4,"Monoraphydium griffithi",0
"4718",2016,1,4,"Navicula",0
"4719",2016,1,4,"Nitzchia",0
"4720",2016,1,4,"Oscillatoria",0
"4721",2016,1,4,"Pandorina",0
"4722",2016,1,4,"Pachycladella",0
"4723",2016,1,4,"Phacus",0
"4724",2016,1,4,"Plantotrix",12
"4725",2016,1,4,"Planctolyngbya sp",0
"4726",2016,1,4,"Pseudo Anabaena",0
"4727",2016,1,4,"Raphidiopsis",6
"4728",2016,1,4,"Rivularia",0
"4729",2016,1,4,"Scenedesmus acuminatus",0
"4730",2016,1,4,"Scenedesmus cuadricauda",0
"4731",2016,1,4,"Scenedesmus dimorphus",0
"4732",2016,1,4,"Selenastrum",0
"4733",2016,1,4,"Snowella",0
"4734",2016,1,4,"Surirella",0
"4735",2016,1,4,"Staurastrum",0
"4736",2016,1,4,"Stephanodiscus",0
"4737",2016,1,4,"Synechoccocus",0
"4738",2016,1,4,"Tetrastrum",0
"4739",2016,1,4,"Treubaria",0
"4740",2016,1,4,"Woronichinia",0
"4741",2016,1,5,"Anacystis",0
"4742",2016,1,5,"Ankistrodesmus",3
"4743",2016,1,5,"Ankistrodesmus falcatus",0
"4744",2016,1,5,"Aphanizomenon",0
"4745",2016,1,5,"Aphanocapsa",0
"4746",2016,1,5,"Arthrospira",0
"4747",2016,1,5,"Aulacoseira",0
"4748",2016,1,5,"Botryococcus",0
"4749",2016,1,5,"Ceratium",0
"4750",2016,1,5,"Cyclotella",0
"4751",2016,1,5,"Cilindrospermopsis",373
"4752",2016,1,5,"Cilindrospermun",0
"4753",2016,1,5,"Cimbela",0
"4754",2016,1,5,"Chlorella",7
"4755",2016,1,5,"Closterium",0
"4756",2016,1,5,"Coelastrum",0
"4757",2016,1,5,"Coelosphaerium",0
"4758",2016,1,5,"Chroococcus",0
"4759",2016,1,5,"Coscinodiscus",0
"4760",2016,1,5,"Crucigenia tetrapoda",0
"4761",2016,1,5,"Crucigenia irregularis",0
"4762",2016,1,5,"Dyctiosphaerium",0
"4763",2016,1,5,"Eudorina",0
"4764",2016,1,5,"Euglena",5
"4765",2016,1,5,"Gloeopcapsa",0
"4766",2016,1,5,"Gomphosphaeria lacustris",0
"4767",2016,1,5,"Golenkinia",0
"4768",2016,1,5,"Fragilaria capuchina",0
"4769",2016,1,5,"Kirchneirella",3
"4770",2016,1,5,"Leptolyngbya",22
"4771",2016,1,5,"Leponcinclis",0
"4772",2016,1,5,"Lyngbya lagerhemii",0
"4773",2016,1,5,"Merismopedia",22
"4774",2016,1,5,"Micractinium",0
"4775",2016,1,5,"Microcystis sp",7
"4776",2016,1,5,"Monoraphydium tortilé",8
"4777",2016,1,5,"Monoraphydium griffithi",0
"4778",2016,1,5,"Navicula",7
"4779",2016,1,5,"Nitzchia",0
"4780",2016,1,5,"Oscillatoria",1
"4781",2016,1,5,"Pandorina",0
"4782",2016,1,5,"Pachycladella",0
"4783",2016,1,5,"Phacus",0
"4784",2016,1,5,"Plantotrix",4
"4785",2016,1,5,"Planctolyngbya sp",0
"4786",2016,1,5,"Pseudo Anabaena",0
"4787",2016,1,5,"Raphidiopsis",6
"4788",2016,1,5,"Rivularia",0
"4789",2016,1,5,"Scenedesmus acuminatus",5
"4790",2016,1,5,"Scenedesmus cuadricauda",0
"4791",2016,1,5,"Scenedesmus dimorphus",2
"4792",2016,1,5,"Selenastrum",3
"4793",2016,1,5,"Snowella",0
"4794",2016,1,5,"Surirella",0
"4795",2016,1,5,"Staurastrum",0
"4796",2016,1,5,"Stephanodiscus",0
"4797",2016,1,5,"Synechoccocus",2
"4798",2016,1,5,"Tetrastrum",0
"4799",2016,1,5,"Treubaria",0
"4800",2016,1,5,"Woronichinia",0
"4801",2016,2,1,"Anacystis",0
"4802",2016,2,1,"Ankistrodesmus",4
"4803",2016,2,1,"Ankistrodesmus falcatus",0
"4804",2016,2,1,"Aphanizomenon",0
"4805",2016,2,1,"Aphanocapsa",0
"4806",2016,2,1,"Arthrospira",0
"4807",2016,2,1,"Aulacoseira",1
"4808",2016,2,1,"Botryococcus",0
"4809",2016,2,1,"Ceratium",0
"4810",2016,2,1,"Cyclotella",2
"4811",2016,2,1,"Cilindrospermopsis",285
"4812",2016,2,1,"Cilindrospermun",0
"4813",2016,2,1,"Cimbela",0
"4814",2016,2,1,"Chlorella",3
"4815",2016,2,1,"Closterium",0
"4816",2016,2,1,"Coelastrum",0
"4817",2016,2,1,"Coelosphaerium",0
"4818",2016,2,1,"Chroococcus",3
"4819",2016,2,1,"Coscinodiscus",0
"4820",2016,2,1,"Crucigenia tetrapoda",0
"4821",2016,2,1,"Crucigenia irregularis",0
"4822",2016,2,1,"Dyctiosphaerium",0
"4823",2016,2,1,"Eudorina",6
"4824",2016,2,1,"Euglena",0
"4825",2016,2,1,"Gloeopcapsa",0
"4826",2016,2,1,"Gomphosphaeria lacustris",0
"4827",2016,2,1,"Golenkinia",0
"4828",2016,2,1,"Fragilaria capuchina",0
"4829",2016,2,1,"Kirchneirella",2
"4830",2016,2,1,"Leptolyngbya",3
"4831",2016,2,1,"Leponcinclis",0
"4832",2016,2,1,"Lyngbya lagerhemii",0
"4833",2016,2,1,"Merismopedia",10
"4834",2016,2,1,"Micractinium",0
"4835",2016,2,1,"Microcystis sp",0
"4836",2016,2,1,"Monoraphydium tortilé",0
"4837",2016,2,1,"Monoraphydium griffithi",0
"4838",2016,2,1,"Navicula",1
"4839",2016,2,1,"Nitzchia",2
"4840",2016,2,1,"Oscillatoria",0
"4841",2016,2,1,"Pandorina",2
"4842",2016,2,1,"Pachycladella",0
"4843",2016,2,1,"Phacus",0
"4844",2016,2,1,"Plantotrix",7
"4845",2016,2,1,"Planctolyngbya sp",0
"4846",2016,2,1,"Pseudo Anabaena",0
"4847",2016,2,1,"Raphidiopsis",6
"4848",2016,2,1,"Rivularia",0
"4849",2016,2,1,"Scenedesmus acuminatus",3
"4850",2016,2,1,"Scenedesmus cuadricauda",0
"4851",2016,2,1,"Scenedesmus dimorphus",2
"4852",2016,2,1,"Selenastrum",0
"4853",2016,2,1,"Snowella",0
"4854",2016,2,1,"Surirella",0
"4855",2016,2,1,"Staurastrum",0
"4856",2016,2,1,"Stephanodiscus",0
"4857",2016,2,1,"Synechoccocus",0
"4858",2016,2,1,"Tetrastrum",0
"4859",2016,2,1,"Treubaria",2
"4860",2016,2,1,"Woronichinia",0
"4861",2016,2,2,"Anacystis",0
"4862",2016,2,2,"Ankistrodesmus",8
"4863",2016,2,2,"Ankistrodesmus falcatus",1
"4864",2016,2,2,"Aphanizomenon",2
